bulan,kode_outlet,no_penerimaan,no_retur,kode_obat,kode_kreditur,satuan_utuh,isi,qty_retur,harga_satuan,jml_retur,is_konsinyasi
5,BX07,RR1112R9025585287,RE1112R90674123C,13095923,1000010086,BT,1,1,0,0,TRUE
5,BX14,RR1112RT025951533,RE1112RT06728957,13085496,1000003564,BT,1,1,0,0,TRUE
5,BX14,RR1112RT025951533,RE1112RT06728957,13021648,1000003564,BT,1,1,0,0,TRUE
5,BX14,RR1112RT025951533,RE1112RT06728957,13083470,1000003564,BT,1,1,0,0,TRUE
5,BX40,RR1113F202623921J,RE1113F20671231D,13021633,1000003564,BT,1,1,0,0,TRUE
5,BX21,RR1112T802269432J,RE1112T806744176,13085798,1000003862,BT,1,2,0,0,TRUE
5,BX21,RR1112T802269432J,RE1112T806744176,13077523,1000003862,BT,1,1,0,0,TRUE
5,BX20,RR1112T702249997R,RE1112T706771460,13087669,1000008329,BT,1,1,0,0,TRUE
5,BX07,RR1112R9025005807,RE1112R90668544O,13085349,1000010086,BT,1,1,0,0,TRUE
5,BX25,RR1112TF02575784G,RE1112TF0671333Q,13022380,1000003384,BT,1,2,0,0,TRUE
5,BX22,RR1112T9025847428,RE1112T90669456G,13077810,1000003384,BT,1,1,0,0,TRUE
5,BX33,RR11132P02599551R,RE11132P0671199G,13021619,1000003564,BT,1,2,0,0,TRUE
5,BX26,RR1112TH016612833,RE1112TH0671056I,13085365,1000010086,BT,1,3,0,0,TRUE
5,BX04,RR1112R1026281775,RE1112R10677338D,13096070,1000003862,BT,1,2,0,0,TRUE
5,BX26,RR1112TH02302790A,RE1112TH0671060M,13085358,1000010086,DUS,1,1,0,0,TRUE
5,BX07,RR1112R902593203M,RE1112R90668551P,13096016,1000010086,TUB,1,1,0,0,TRUE
5,BX38,RR11135402235854I,RE1113540681997L,13085246,1000003384,BT,1,1,0,0,TRUE
5,BX25,RR1112TF02131880A,RE1112TF0671344N,13021643,1000003564,BT,1,2,0,0,TRUE
5,BX38,RR111354026160561,RE1113540681999J,13085497,1000003384,BT,1,1,0,0,TRUE
5,BX38,RR111354026160561,RE1113540681999J,13022386,1000003384,BH,1,1,0,0,TRUE
5,BX51,RR11142X02342207Q,RE11142X06734712,13095700,1000011699,BT,1,2,0,0,TRUE
5,BX13,RR1112RR02617104O,RE1112RR0669442G,13021966,1000002358,BT,1,1,0,0,TRUE
5,BX39,RR1113F402271024N,RE1113F406804550,13022352,1000003384,BT,1,1,0,0,TRUE
5,BX19,RR1112T602455508G,RE1112T606714845,13085497,1000003384,BT,1,2,0,0,TRUE
5,BX19,RR1112T602371705J,RE1112T60672001Q,13085242,1000003862,BT,1,1,0,0,TRUE
5,BX22,RR1112T902583553A,RE1112T90668657F,13083737,1000003862,BT,1,1,0,0,TRUE
5,BX31,RR1112TN02584560D,RE1112TN06770500,13021847,1000003862,BT,1,2,0,0,TRUE
5,BX31,RR1112TN026063511,RE1112TN0668643K,13086251,1000002358,BT,1,1,0,0,TRUE
5,BX31,RR1112TN026063511,RE1112TN0668643K,13095208,1000002358,BH,1,1,0,0,TRUE
5,BX25,RR1112TF025949089,RE1112TF0671336N,13084868,1000003384,BT,1,2,0,0,TRUE
5,BX33,RR11132P015598323,RE11132P06712148,13022283,1000003384,BT,1,2,0,0,TRUE
5,BX31,RR1112TN02548426B,RE1112TN0677070O,13084245,1000003862,BT,1,1,0,0,TRUE
5,BX25,RR1112TF020204779,RE1112TF06687366,13087482,1000010086,DUS,1,3,0,0,TRUE
5,BX31,RR1112TN02603086P,RE1112TN0677084I,13083737,1000003862,BT,1,1,0,0,TRUE
5,BX31,RR1112TN02603086P,RE1112TN0677084I,13021771,1000003862,BT,1,1,0,0,TRUE
5,BX04,RR1112R102642413F,RE1112R10677335G,13085513,1000003862,BT,1,1,0,0,TRUE
5,BX33,RR11132P022175792,RE11132P0671212A,13085245,1000003384,BT,1,1,0,0,TRUE
5,BX34,RR11135N01890844P,RE11135N06712229,13083616,1000003925,TUB,1,1,0,0,TRUE
5,BX25,RR1112TF02595128M,RE1112TF0671343O,13085496,1000003564,BT,1,1,0,0,TRUE
5,BX20,RR1112T702228527J,RE1112T70677096J,13022370,1000003384,BT,1,1,0,0,TRUE
5,BX25,RR1112TF02585583K,RE1112TF0671128P,13084754,1000003862,BT,1,1,0,0,TRUE
5,BX25,RR1112TF013917701,RE1112TF0671335O,13085244,1000003384,BT,1,1,0,0,TRUE
5,BX25,RR1112TF013917701,RE1112TF0671335O,13085245,1000003384,BT,1,5,0,0,TRUE
5,BX51,RR11142X022211646,RE11142X0671784Q,13021927,1000002358,BT,1,2,0,0,TRUE
5,BX31,RR1112TN024406787,RE1112TN06718602,13022383,1000003384,BH,1,1,0,0,TRUE
5,BX01,RR1112NJ02657686E,RE1112NJ06795471,13022347,1000003384,BT,1,1,0,0,TRUE
5,BX01,RR1112NJ02657686E,RE1112NJ06795471,13085244,1000003384,BT,1,1,0,0,TRUE
5,BX31,RR1112TN02548426B,RE1112TN06771063,13084245,1000003862,BT,1,1,0,0,TRUE
5,BX33,RR11132P02599581O,RE11132P0671210C,13022387,1000003384,BT,1,2,0,0,TRUE
5,BX21,RR1112T8021478287,RE1112T80677364M,13091311,1000011699,BT,1,1,0,0,TRUE
5,BX20,RR1112T702235395L,RE1112T706771442,13083000,1000003564,BT,1,3,0,0,TRUE
5,BX27,RR1112TJ02288624E,RE1112TJ06771525,13021659,1000003564,BH,1,1,0,0,TRUE
5,BX25,RR1112TF025951515,RE1112TF0671347K,13084983,1000008329,BT,1,2,0,0,TRUE
5,BX19,RR1112T6023780230,RE1112T606715693,13022115,1000003925,BT,1,2,0,0,TRUE
5,BX19,RR1112T602339923H,RE1112T60671998M,13084683,1000003862,BT,1,1,0,0,TRUE
5,BX19,RR1112T6018899416,RE1112T606754605,13021643,1000003564,BT,1,1,0,0,TRUE
5,BX40,RR1113F2024726581,RE1113F206679868,13095388,1000002358,BT,1,1,0,0,TRUE
5,BX22,RR1112T902217770N,RE1112T906712369,13021966,1000002358,BT,1,9,0,0,TRUE
5,BX33,RR11132P025995121,RE11132P0671200E,13083470,1000003564,BT,1,2,0,0,TRUE
5,BX27,RR1112TJ02172185P,RE1112TJ0678736P,13022078,1000003198,BT,1,2,0,0,TRUE
5,BX33,RR11132P02188042F,RE11132P0671203B,13021655,1000003564,BT,1,1,0,0,TRUE
5,BX33,RR11132P02188042F,RE11132P0671203B,13021643,1000003564,BT,1,2,0,0,TRUE
5,BX33,RR11132P02188042F,RE11132P0671203B,13021634,1000003564,BT,1,1,0,0,TRUE
5,BX07,RR1112R902646624G,RE1112R906729265,13087503,1000010086,DUS,1,2,0,0,TRUE
5,BX34,RR11135N02501805H,RE11135N0671275O,13084865,1000003862,BT,1,1,0,0,TRUE
5,BX51,RR11142X026254030,RE11142X0672977L,13096070,1000003862,BT,1,3,0,0,TRUE
5,BX25,RR1112TF024164945,RE1112TF0671332R,13022357,1000003384,BT,1,3,0,0,TRUE
5,BX32,RR1112TP01885052E,RE1112TP0674517Q,13088401,1000011461,BT,1,3,0,0,TRUE
5,BX32,RR1112TP01885052E,RE1112TP0674517Q,13088398,1000011461,BT,1,1,0,0,TRUE
5,BX14,RR1112RT025951640,RE1112RT0667995P,13084983,1000008329,BT,1,2,0,0,TRUE
5,BX51,RR11142X02212756K,RE11142X0671297Q,13079391,1000003564,DUS,1,1,0,0,TRUE
5,BX25,RR1112TF025539113,RE1112TF06713310,13022335,1000003384,BT,1,3,0,0,TRUE
5,BX25,RR1112TF025539113,RE1112TF06713310,13022357,1000003384,BT,1,3,0,0,TRUE
5,BX25,RR1112TF025539113,RE1112TF06713310,13085246,1000003384,BT,1,2,0,0,TRUE
5,BX14,RR1112RT026346048,RE1112RT0671591G,13084754,1000003862,BT,1,2,0,0,TRUE
5,BX39,RR1113F402418583C,RE1113F406716360,13022342,1000003384,BT,1,1,0,0,TRUE
5,BX25,RR1112TF023790270,RE1112TF0671345M,13021712,1000003564,BT,1,1,0,0,TRUE
5,BX43,RR1113L302612606C,RE1113L30669312K,13091384,1000011699,BT,1,2,0,0,TRUE
5,BX43,RR1113L302612606C,RE1113L30669312K,13091312,1000011699,BT,1,2,0,0,TRUE
5,BX52,RR1114YY02601145R,RE1114YY06714317,13085497,1000003384,BT,1,3,0,0,TRUE
5,BX22,RR1112T902446860F,RE1112T906723580,13077523,1000003862,BT,1,1,0,0,TRUE
5,BX22,RR1112T9025847642,RE1112T906715339,13077311,1000003564,BT,1,2,0,0,TRUE
5,BX25,RR1112TF01958328L,RE1112TF0668731B,13085363,1000010086,BT,1,4,0,0,TRUE
5,BX27,RR1112TJ026212918,RE1112TJ0671540H,13021972,1000002358,BT,1,5,0,0,TRUE
5,BX11,RR1112RM024030278,RE1112RM06719357,13091310,1000011699,BT,1,3,0,0,TRUE
5,BX19,RR1112T602608685H,RE1112T606716398,13095208,1000002358,BH,1,2,0,0,TRUE
5,BX04,RR1112R1025741861,RE1112R10671833P,13087111,1000003564,BT,1,1,0,0,TRUE
5,BX31,RR1112TN026063206,RE1112TN06718620,13084868,1000003384,BT,1,1,0,0,TRUE
5,BX19,RR1112T602121796K,RE1112T60672000R,13081427,1000003862,BT,1,1,0,0,TRUE
5,BX19,RR1112T6024112763,RE1112T60672020N,13084865,1000003862,BT,1,1,0,0,TRUE
5,BX11,RR1112RM02339455I,RE1112RM06719366,13091311,1000011699,BT,1,1,0,0,TRUE
5,BX43,RR1113L302154612E,RE1113L30671954J,13091311,1000011699,BT,1,3,0,0,TRUE
5,BX19,RR1112T602467456D,RE1112T60671996O,13021788,1000003862,BT,1,2,0,0,TRUE
5,BX19,RR1112T602467456D,RE1112T60671996O,13084535,1000003862,BT,1,1,0,0,TRUE
5,BX19,RR1112T6024908285,RE1112T606740656,13021615,1000003564,BT,1,1,0,0,TRUE
5,BX40,RR1113F202130653O,RE1113F20681041C,13021844,1000003862,BT,1,1,0,0,TRUE
5,BX39,RR1113F4025852555,RE1113F40672078M,13085497,1000003384,BT,1,1,0,0,TRUE
5,BX33,RR11132P02247096A,RE11132P0672455N,13085242,1000003862,BT,1,1,0,0,TRUE
5,BX19,RR1112T601873661I,RE1112T60672021M,13087964,1000003862,BT,1,1,0,0,TRUE
5,BX14,RR1112RT02485951M,RE1112RT06728975,13021615,1000003564,BT,1,1,0,0,TRUE
5,BX14,RR1112RT02367658H,RE1112RT0672876A,13095388,1000002358,BT,1,1,0,0,TRUE
5,BX14,RR1112RT02506415E,RE1112RT0672907M,13077810,1000003384,BT,1,1,0,0,TRUE
5,BX14,RR1112RT02014940G,RE1112RT0672909K,13083000,1000008329,BT,1,3,0,0,TRUE
5,BX13,RR1112RR020058397,RE1112RR0669448A,13089440,1000002358,BT,1,1,0,0,TRUE
5,BX14,RR1112RT02470943Q,RE1112RT06728859,13021857,1000003862,BT,1,1,0,0,TRUE
5,BX25,RR1112TF02610712F,RE1112TF0673563E,13085510,1000003862,BT,1,1,0,0,TRUE
5,BX39,RR1113F402610509E,RE1113F406787792,13095585,1000002358,BT,1,1,0,0,TRUE
5,BX19,RR1112T602230269P,RE1112T606754721,13021634,1000003564,BT,1,1,0,0,TRUE
5,BX04,RR1112R1020915362,RE1112R106684881,13021634,1000003564,BT,1,2,0,0,TRUE
5,BX14,RR1112RT022349319,RE1112RT0672943I,13084683,1000003862,BT,1,1,0,0,TRUE
5,BX04,RR1112R1026018871,RE1112R10677332J,13021771,1000003862,BT,1,1,0,0,TRUE
5,BX31,RC1112TN010129810B,RE1112TN0668760I,13076693,1000002450,KLG,1,4,289926,1159704,FALSE
5,BX07,RR1112R902523992F,RE1112R906747147,13095926,1000003862,BT,1,2,0,0,TRUE
5,BX14,RR1112RT01927875L,RE1112RT0672903Q,13085244,1000003384,BT,1,3,0,0,TRUE
5,BX14,RR1112RT01927875L,RE1112RT0672903Q,13022347,1000003384,BT,1,1,0,0,TRUE
5,BX14,RR1112RT025302596,RE1112RT06780757,13021631,1000003564,BT,1,1,0,0,TRUE
5,BX14,RR1112RT025645251,RE1112RT0668135F,13091289,1000003862,BT,1,1,0,0,TRUE
5,BX27,RR1112TJ02596208D,RE1112TJ0674702F,13095090,1000009801,BT,1,2,0,0,TRUE
5,BX13,RR1112RR01693953N,RE1112RR06747031,13021643,1000003564,BT,1,1,0,0,TRUE
5,BX14,RR1112RT02644003K,RE1112RT06728984,13087510,1000003564,BT,1,1,0,0,TRUE
5,BX38,RR11135401948257E,RE1113540673213H,13087964,1000003862,BT,1,1,0,0,TRUE
5,BX27,RR1112TJ02625625N,RE1112TJ0675798H,13021966,1000002358,BT,1,3,0,0,TRUE
5,BX07,RR1112R902523994B,RE1112R906747094,13084865,1000003862,BT,1,2,0,0,TRUE
5,BX07,RR1112R902523994B,RE1112R906747094,13084264,1000003862,BT,1,4,0,0,TRUE
5,BX07,RR1112R902523994B,RE1112R906747094,13095926,1000003862,BT,1,2,0,0,TRUE
5,BX13,RR1112RR02473709O,RE1112RR06747102,13022284,1000003384,BH,1,2,0,0,TRUE
5,BX13,RR1112RR02226898O,RE1112RR0674713R,13022352,1000003384,BT,1,1,0,0,TRUE
5,BX14,RR1112RT02610555B,RE1112RT0672880E,13095089,1000009801,BT,1,1,0,0,TRUE
5,BX14,RR1112RT02581377N,RE1112RT06728895,13021788,1000003862,BT,1,2,0,0,TRUE
5,BX27,RR1112TJ02630708K,RE1112TJ06784119,13021833,1000003862,BT,1,1,0,0,TRUE
5,BX26,RR1112TH01723748,RE1112TH0679886G,13021855,1000003862,BT,1,4,0,0,TRUE
5,BX13,RR1112RR02661986K,RE1112RR0677845C,13091289,1000003862,BT,1,3,0,0,TRUE
5,BX13,RR1112RR02661986K,RE1112RR0677845C,13096051,1000003862,BT,1,5,0,0,TRUE
5,BX13,RR1112RR02661986K,RE1112RR0677845C,13084685,1000003862,BT,1,3,0,0,TRUE
5,BX13,RR1112RR02661986K,RE1112RR0677845C,13081427,1000003862,BT,1,2,0,0,TRUE
5,BX13,RR1112RR02661986K,RE1112RR0677845C,13095926,1000003862,BT,1,3,0,0,TRUE
5,BX14,RR1112RT02182259Q,RE1112RT0672915M,13085873,1000008329,BT,1,9,0,0,TRUE
5,BX14,RR1112RT02581377N,RE1112RT0672944H,13021864,1000003862,BT,1,1,0,0,TRUE
5,BX43,RR1113L302415094I,RE1113L30669310M,13091309,1000011699,BT,1,13,0,0,TRUE
5,BX39,RR1113F402660443E,RE1113F406804541,13021615,1000003564,BT,1,1,0,0,TRUE
5,BX14,RR1112RT024077083,RE1112RT06780793,13021615,1000003564,BT,1,1,0,0,TRUE
5,BX14,RR1112RT023858797,RE1112RT0672906N,13022378,1000003384,BT,1,1,0,0,TRUE
5,BX14,RR1112RT023858797,RE1112RT0672906N,13022352,1000003384,BT,1,1,0,0,TRUE
5,BX43,RR1113L302538649L,RE1113L30674850I,13089332,1000002358,BT,1,1,0,0,TRUE
5,BX38,RR11135401683617A,RE1113540673211J,13085513,1000003862,BT,1,1,0,0,TRUE
5,BX19,RR1112T6025002757,RE1112T606788114,13095924,1000010086,BT,1,1,0,0,TRUE
5,BX07,RR1112R9024655198,RE1112R90674117A,13085365,1000010086,BT,1,1,0,0,TRUE
5,BX52,RR1114YY02436897N,RE1114YY06737132,13076744,1000003384,BT,1,1,0,0,TRUE
5,BX26,RR1112TH02616778F,RE1112TH0669684L,13021619,1000003564,BT,1,1,0,0,TRUE
5,BX31,RR1112TN026063230,RE1112TN0673897D,13021627,1000003564,BT,1,1,0,0,TRUE
5,BX26,RR1112TH02592840L,RE1112TH0674148B,13021788,1000003862,BT,1,1,0,0,TRUE
5,BX01,RR1112NJ024799947,RE1112NJ0680959A,13022004,1000002392,BT,1,2,0,0,TRUE
5,BX39,RR1113F402447354C,RE1113F406804505,13084960,1000008329,BT,1,2,0,0,TRUE
5,BX13,RR1112RR02617109E,RE1112RR0673555L,13084866,1000003862,DUS,1,5,0,0,TRUE
5,BX07,RR1112R902593203M,RE1112R906741269,13096016,1000010086,TUB,1,1,0,0,TRUE
5,BX19,RR1112T602509309N,RE1112T60673633A,13087111,1000003564,BT,1,1,0,0,TRUE
5,BX39,RR1113F402320604N,RE1113F406804514,13021687,1000003564,BH,1,1,0,0,TRUE
5,BX19,RR1112T602636675E,RE1112T606740638,13086146,1000010086,BT,1,1,0,0,TRUE
5,BX20,RR1112T702517970K,RE1112T70675569L,13095744,1000003862,BT,1,2,0,0,TRUE
5,BX31,RR1112TN02061254O,RE1112TN06739063,13021643,1000003564,BT,1,1,0,0,TRUE
5,BX39,RR1113F402549799F,RE1113F40680458P,13085482,1000008329,BT,1,1,0,0,TRUE
5,BX31,RR1112TN02470814B,RE1112TN0673895F,13021615,1000003564,BT,1,1,0,0,TRUE
5,BX04,RR1112R1021307485,RE1112R106684827,13021688,1000003564,BT,1,1,0,0,TRUE
5,BX34,RR11135N026617618,RE11135N0678331L,13021821,1000003862,BT,1,2,0,0,TRUE
5,BX43,RR1113L302342521J,RE1113L30669316G,13095700,1000011699,BT,1,2,0,0,TRUE
5,BX07,RR1112R902602050H,RE1112R906741198,13095184,1000010086,BT,1,1,0,0,TRUE
5,BX10,RR1112RK022399975,RE1112RK0678917R,13085536,1000002392,BT,1,1,0,0,TRUE
5,BX10,RR1112RK022399975,RE1112RK0678917R,13086253,1000002392,BT,1,2,0,0,TRUE
5,BX07,RR1112R9025585287,RE1112R90674122D,13095923,1000010086,BT,1,1,0,0,TRUE
5,BX07,RR1112R902577435B,RE1112R90674132B,13085343,1000010086,BT,1,1,0,0,TRUE
5,BX07,RR1112R902045438I,RE1112R906741349,13085344,1000010086,BT,1,1,0,0,TRUE
5,BX04,RC1112R1011293059O,RE1112R106742113,13017107,1000003470,KLG,1,1,5626,5626,FALSE
5,BX26,RR1112TH02638766E,RE1112TH0675697N,13095090,1000009801,BT,1,1,0,0,TRUE
5,BX19,RR1112T602584565A,RE1112T606754712,13079391,1000003564,DUS,1,1,0,0,TRUE
5,BX19,RR1112T602157058M,RE1112T60675468P,13021648,1000003564,BT,1,1,0,0,TRUE
5,BX38,RR111354019744875,RE1113540682134E,13091311,1000011699,BT,1,2,0,0,TRUE
5,BX11,RR1112RM0678090A,RE1112RM06814619,13021927,1000002358,BT,1,1,0,0,TRUE
5,BX40,RR1113F202580406D,RE1113F20678392D,13085245,1000003384,BT,1,2,0,0,TRUE
5,BX11,RR1112RM01198212P,RE1112RM0669467H,13085246,1000003384,BT,1,1,0,0,TRUE
5,BX32,RC1112TP0100642567,RE1112TP0675367G,13021047,1000002450,DUS,50,20,5415,108300,FALSE
5,BX51,RR11142X02575067D,RE11142X0679148K,13021863,1000003862,BT,1,1,0,0,TRUE
5,BX43,RR1113L3025941809,RE1113L306768755,13085242,1000003862,BT,1,1,0,0,TRUE
5,BX26,RR1112TH025755012,RE1112TH0669678J,13079675,1000008329,BT,1,1,0,0,TRUE
5,BX01,RR1112NJ02657694H,RE1112NJ06795515,13084961,1000008329,BT,1,1,0,0,TRUE
5,BX33,RR11132P02599591N,RE11132P0680657M,13079675,1000008329,BT,1,1,0,0,TRUE
5,BX10,RR1112RK023006191,RE1112RK06789133,13021995,1000002392,BT,1,1,0,0,TRUE
5,BX10,RR1112RK023006191,RE1112RK06789133,13083513,1000002392,BT,1,2,0,0,TRUE
5,BX10,RR1112RK023006191,RE1112RK06789133,13083196,1000002392,BT,1,2,0,0,TRUE
5,BX01,RR1112NJ02374809E,RE1112NJ0680961G,13087964,1000003862,BT,1,2,0,0,TRUE
5,BX10,RR1112RK02133959C,RE1112RK06789151,13083612,1000002392,BT,1,1,0,0,TRUE
5,BX39,RR1113F4023817832,RE1113F40681085O,13083076,1000003862,BT,1,1,0,0,TRUE
5,BX25,RR1112TF02380981N,RE1112TF06687384,13085365,1000010086,BT,1,2,0,0,TRUE
5,BX38,RR11135402228284Q,RE1113540681998K,13085245,1000003384,BT,1,1,0,0,TRUE
5,BX10,RR1112RK02173970K,RE1112RK06789213,13087047,1000002392,BT,1,1,0,0,TRUE
5,BX27,RR1112TJ02599344C,RE1112TJ0678410A,13021833,1000003862,BT,1,2,0,0,TRUE
5,BX10,RR1112RK0041617I,RE1112RK06789222,13022029,1000002392,BT,1,1,0,0,TRUE
5,BX19,RR1112T602306487M,RE1112T606754703,13022284,1000003384,BH,1,2,0,0,TRUE
5,BX22,RR1112T9025669244,RE1112T90681779K,13085408,1000003862,BT,1,1,0,0,TRUE
5,BX38,RR111354025508679,RE11135406819802,13021927,1000002358,BT,1,2,0,0,TRUE
5,BX38,RR111354025508679,RE11135406819802,13096069,1000002358,BT,1,1,0,0,TRUE
5,BX33,RR11132P014687325,RE11132P0680658L,13021927,1000002358,BT,1,2,0,0,TRUE
5,BX14,RR1112RT02608145E,RE1112RT06774835,13095090,1000009801,BT,1,1,0,0,TRUE
5,BX26,RR1112TH02599870B,RE1112TH0681064H,13095655,1000008329,BT,1,1,0,0,TRUE
5,BX01,RR1112NJ02487623M,RE1112NJ0680964D,13021838,1000003862,BT,1,3,0,0,TRUE
5,BX04,RR1112R102317760E,RE1112R106684836,13021699,1000003564,BT,1,1,0,0,TRUE
5,BX31,RR1112TN02393470F,RE1112TN06810494,13095503,1000002358,BT,1,1,0,0,TRUE
5,BX04,RR1112R102151326E,RE1112R106795618,13087670,1000008329,BT,1,3,0,0,TRUE
5,BX01,RR1112NJ02114545A,RE1112NJ0680962F,13087964,1000003862,BT,1,1,0,0,TRUE
5,BX26,RR1112TH02616787G,RE1112TH0681068D,13084960,1000008329,BT,1,1,0,0,TRUE
5,BX26,RR1112TH02616787G,RE1112TH0681068D,13086019,1000008329,BT,1,4,0,0,TRUE
5,BX12,RR1112RP02656581B,RE1112RP0681185Q,13091312,1000011699,BT,1,9,0,0,TRUE
5,BX43,RR1113L3026125866,RE1113L306768773,13084208,1000003862,BT,1,3,0,0,TRUE
5,BX40,RR1113F202352173O,RE1113F20681027A,13085798,1000003862,BT,1,1,0,0,TRUE
5,BX20,RR1112T702362562M,RE1112T70677139R,13084985,1000008329,BT,1,1,0,0,TRUE
5,BX40,RR1113F202327108M,RE1113F20681112G,13021927,1000002358,BT,1,1,0,0,TRUE
5,BX01,RR1112NJ02531728P,RE1112NJ0680975A,13095930,1000003862,BT,1,1,0,0,TRUE
5,BX43,RR1113L302642444A,RE1113L306696725,13084754,1000003862,BT,1,1,0,0,TRUE
5,BX40,RR1113F2026593293,RE1113F20676268I,13087111,1000003384,BT,1,1,0,0,TRUE
5,BX01,RR1112NJ026571634,RE1112NJ0680971E,13096051,1000003862,BT,1,1,0,0,TRUE
5,BX01,RR1112NJ026571634,RE1112NJ0680971E,13096015,1000003862,TUB,1,3,0,0,TRUE
5,BX01,RR1112NJ026571634,RE1112NJ0680971E,13083737,1000003862,BT,1,2,0,0,TRUE
5,BX01,RR1112NJ02595540R,RE1112NJ0680974B,13021836,1000003862,BT,1,1,0,0,TRUE
5,BX01,RR1112NJ02595540R,RE1112NJ0680974B,13095929,1000003862,BT,1,5,0,0,TRUE
5,BX04,RR1112R1025365190,RE1112R10677334H,13096051,1000003862,BT,1,1,0,0,TRUE
5,BX04,RR1112R1025365190,RE1112R10677334H,13083076,1000003862,BT,1,1,0,0,TRUE
5,BX22,RR1112T902609842G,RE1112T90679061M,13084535,1000003862,BT,1,1,0,0,TRUE
5,BX04,RR1112R1023259262,RE1112R106795592,13087669,1000008329,BT,1,5,0,0,TRUE
5,BX31,RR1112TN02654634B,RE1112TN0677118R,13084754,1000003862,BT,1,2,0,0,TRUE
5,BX31,RR1112TN02654634B,RE1112TN06771223,13083737,1000003862,BT,1,1,0,0,TRUE
5,BX19,RR1112T6026159010,RE1112T60668876G,13021619,1000003564,BT,1,2,0,0,TRUE
5,BX51,RR11142X026338668,RE11142X0676937L,13021836,1000003862,BT,1,2,0,0,TRUE
5,BX40,RR1113F201951561I,RE1113F206810289,13087963,1000003862,BT,1,1,0,0,TRUE
5,BX26,RR1112TH021852416,RE1112TH0681065G,13079391,1000003564,DUS,1,1,0,0,TRUE
5,BX40,RR1113F2022467880,RE1113F206810387,13081427,1000003862,BT,1,2,0,0,TRUE
5,BX26,RR1112TH020451186,RE1112TH0681063I,13085244,1000003564,BT,1,1,0,0,TRUE
5,BX40,RR1113F202173523I,RE1113F20681040D,13085449,1000003862,BT,1,1,0,0,TRUE
5,BX25,RR1112TF019690707,RE1112TF06687339,13087503,1000010086,DUS,1,5,0,0,TRUE
5,BX20,RR1112T702322665M,RE1112T706771415,13079676,1000008329,BT,1,1,0,0,TRUE
5,BX40,RR1113F201913623M,RE1113F20681043A,13021857,1000003862,BT,1,1,0,0,TRUE
5,BX39,RR1113F4026654653,RE1113F406810730,13022383,1000003384,BH,1,1,0,0,TRUE
5,BX40,RR1113F202546124N,RE1113F20681115D,13096069,1000002358,BT,1,1,0,0,TRUE
5,BX26,RR1112TH025095137,RE1112TH0681060L,13087111,1000003564,BT,1,1,0,0,TRUE
5,BX26,RR1112TH02616782Q,RE1112TH0681061K,13022362,1000003384,BT,1,1,0,0,TRUE
5,BX26,RR1112TH02616782Q,RE1112TH0681061K,13022386,1000003384,BH,1,1,0,0,TRUE
5,BX26,RR1112TH02616782Q,RE1112TH0681061K,13022390,1000003384,BT,1,1,0,0,TRUE
5,BX26,RR1112TH02616782Q,RE1112TH0681062J,13022390,1000003384,BT,1,2,0,0,TRUE
5,BX25,RR1112TF02562925L,RE1112TF0676105M,13022340,1000003384,BT,1,1,0,0,TRUE
5,BX13,RR1112RR015638518,RE1112RR0676902O,13085274,1000003862,BT,1,1,0,0,TRUE
5,BX43,RR1113L302544481B,RE1113L30679441D,13086216,1000009801,BT,1,1,0,0,TRUE
5,BX20,RR1112T702356923E,RE1112T706770621,13022363,1000003384,BH,1,1,0,0,TRUE
5,BX22,RR1112T9025847139,RE1112T90681688K,13084754,1000003862,BT,1,2,0,0,TRUE
5,BX31,RR1112TN02654634B,RE1112TN0677225R,13084754,1000003862,BT,1,1,0,0,TRUE
5,BX31,RR1112TN02654634B,RE1112TN0677225R,13084264,1000003862,BT,1,3,0,0,TRUE
5,BX11,RR1112RM02539882B,RE1112RM0681460A,13095644,1000002358,BT,1,2,0,0,TRUE
5,BX43,RR1113L3019048942,RE1113L306768880,13021643,1000003564,BT,1,1,0,0,TRUE
5,BX40,RR1113F2022586838,RE1113F20676293H,13087880,1000003564,BT,1,1,0,0,TRUE
5,BX40,RR1113F202624279B,RE1113F20676243R,13084866,1000003862,DUS,1,2,0,0,TRUE
5,BX43,RR1113L3025504847,RE1113L306768791,13084755,1000003862,BT,1,1,0,0,TRUE
5,BX04,RR1112R1024306864,RE1112R106813073,13081427,1000003862,BT,1,1,0,0,TRUE
5,BX20,RR1112T702448637A,RE1112T70677149P,13095421,1000008329,TUB,1,1,0,0,TRUE
5,BX40,RR1113F2022131536,RE1113F20676289D,13079391,1000003564,DUS,1,1,0,0,TRUE
5,BX43,RR1113L302586832O,RE1113L30669795P,13077810,1000003384,BT,1,1,0,0,TRUE
5,BX20,RR1112T702632534O,RE1112T70677059O,13022342,1000003384,BT,1,1,0,0,TRUE
5,BX20,RR1112T702632534O,RE1112T70677059O,13022380,1000003384,BT,1,1,0,0,TRUE
5,BX19,RR1112T602615938B,RE1112T60670634F,13085497,1000003384,BT,1,1,0,0,TRUE
5,BX20,RR1112T702467430P,RE1112T70681405H,13085243,1000003862,BT,1,1,0,0,TRUE
5,BX27,RR1112TJ0727380H,RE1112TJ0670648A,13021855,1000003862,BT,1,3,0,0,TRUE
5,BX43,RR1113L3021074894,RE1113L306768826,13021844,1000003862,BT,1,1,0,0,TRUE
5,BX40,RR1113F202639004P,RE1113F20676285H,13085246,1000003384,BT,1,1,0,0,TRUE
